lands,ramp,rock_ramp,land_ramp,ramp_1,ramp_2,ramp_3,draw,immediate_draw,turn_draw,cast_draw,draw_1,draw_2,draw_3,value,value_cmc,curve,cmc_1,cmc_2,cmc_3,cmc_4,cmc_5,cmc_6,cmc_7+,total_mana_spent,ramp_mana_spent,draw_mana_spent,nonramp_nondraw_mana_spent,high_cmc_mana_spent,avg_commander_cast_turn,commander_cast_rate
32,12,11,1,9,2,1,18,15,2,1,9,2,2,34,3.235294117647059,2.769230769230769,16,17,15,10,4,1,3,84.024,11.178,17.228,55.618,12.254,3.532,1.0
33,11,11,0,9,2,0,18,15,1,2,10,3,1,34,3.235294117647059,2.703125,18,17,13,9,3,2,3,80.442,9.384,15.442,55.616,12.15,3.442,1.0
36,6,6,0,4,2,0,20,17,1,2,11,2,3,34,3.235294117647059,2.80327868852459,17,14,13,9,4,2,3,79.894,4.552,19.726,55.616,12.098,3.63,1.0
34,10,9,1,8,1,1,18,15,2,1,8,3,2,34,3.235294117647059,2.8412698412698414,15,16,15,9,4,2,3,84.002,9.472,18.918,55.612,12.206,3.54,1.0
29,12,11,1,9,2,1,21,18,2,1,10,3,3,34,3.235294117647059,2.764705882352941,18,18,15,11,4,1,3,88.002,11.49,20.9,55.612,11.588,3.604,1.0
39,6,5,1,4,1,1,17,14,2,1,6,3,3,34,3.235294117647059,2.9482758620689653,14,13,14,11,4,1,3,81.126,6.148,19.366,55.612,12.254,3.68,1.0
34,8,8,0,6,2,0,20,17,2,1,10,3,3,34,3.235294117647059,2.7142857142857144,18,15,14,9,4,1,3,80.216,6.494,18.112,55.61,11.992,3.55,1.0
35,9,8,1,6,2,1,18,15,2,1,9,2,2,34,3.235294117647059,2.774193548387097,16,15,14,11,3,1,3,81.272,8.93,16.732,55.61,11.902,3.528,1.0
35,7,7,0,6,1,0,20,17,1,2,9,3,3,34,3.235294117647059,2.838709677419355,16,15,13,10,4,2,3,82.01,4.706,21.694,55.61,12.586,3.612,1.0
35,8,8,0,8,0,0,19,16,1,2,8,3,3,34,3.235294117647059,2.8870967741935485,14,16,14,10,4,2,3,83.058,6.588,20.86,55.61,12.628,3.635270541082164,0.998
34,9,9,0,7,2,0,19,15,2,2,10,2,2,34,3.235294117647059,2.7936507936507935,17,17,14,8,4,2,3,81.362,6.886,18.866,55.61,12.472,3.47,1.0
31,11,10,1,8,2,1,20,17,2,1,10,2,3,34,3.235294117647059,2.803030303030303,17,16,15,10,4,2,3,86.81,10.338,20.864,55.608,11.778,3.558,1.0
38,7,6,1,5,1,1,17,14,1,2,8,2,3,34,3.235294117647059,2.9152542372881354,14,14,13,10,4,2,3,80.444,7.3,17.536,55.608,11.99,3.758,1.0
39,7,6,1,4,2,1,16,12,2,2,8,2,1,34,3.235294117647059,2.8448275862068964,15,14,12,10,3,2,3,76.918,6.348,14.964,55.606,12.282,3.596,1.0
30,10,9,1,8,1,1,22,19,2,1,11,3,3,34,3.235294117647059,2.7611940298507465,17,17,15,11,4,1,3,87.294,10.17,21.518,55.606,12.124,3.736,1.0
29,12,11,1,9,2,1,21,19,1,1,12,2,3,34,3.235294117647059,2.6911764705882355,19,18,13,11,4,1,3,85.602,11.526,18.47,55.606,12.022,3.578,1.0
36,7,6,1,5,1,1,19,16,2,1,10,1,3,34,3.235294117647059,2.80327868852459,17,13,13,11,4,1,3,80.386,7.138,17.642,55.606,12.126,3.654,1.0
30,10,9,1,8,1,1,22,19,2,1,11,3,3,34,3.235294117647059,2.7611940298507465,17,17,15,11,4,1,3,86.198,9.644,20.948,55.606,12.18,3.838,1.0
35,9,9,0,8,1,0,18,14,2,2,10,2,1,34,3.235294117647059,2.774193548387097,17,17,14,7,4,2,3,79.946,7.828,16.514,55.604,12.2,3.592,1.0
30,11,10,1,8,2,1,21,18,2,1,10,3,3,34,3.235294117647059,2.791044776119403,17,17,15,10,4,2,3,87.26,10.438,21.222,55.6,12.106,3.588,1.0
36,9,9,0,8,1,0,17,13,2,2,7,3,1,34,3.235294117647059,2.8524590163934427,15,16,15,9,3,2,3,80.7,7.746,17.354,55.6,12.03,3.618,1.0
33,10,10,0,8,2,0,19,16,1,2,9,2,3,34,3.235294117647059,2.84375,15,17,14,10,4,2,3,84.524,7.912,21.012,55.6,12.898,3.578,1.0
28,12,11,1,9,2,1,22,20,1,1,12,3,3,34,3.235294117647059,2.6956521739130435,19,18,14,11,4,1,3,86.57,11.216,19.756,55.598,12.282,3.594,1.0
28,12,11,1,9,2,1,22,19,2,1,11,3,3,34,3.235294117647059,2.753623188405797,18,18,15,10,4,2,3,87.802,10.766,21.44,55.596,12.462,3.6653306613226455,0.998
39,7,6,1,6,0,1,16,12,2,2,8,2,1,34,3.235294117647059,2.8275862068965516,15,14,13,9,3,2,3,76.376,6.572,14.208,55.596,12.356,3.666,1.0
31,12,11,1,9,2,1,19,16,2,1,9,2,3,34,3.235294117647059,2.757575757575758,17,17,14,11,4,1,3,84.836,11.558,17.682,55.596,11.928,3.402,1.0
34,10,10,0,8,2,0,18,15,1,2,8,3,3,34,3.235294117647059,2.8095238095238093,16,16,14,9,4,2,3,81.5,7.73,18.178,55.592,12.25,3.536,1.0
37,7,7,0,6,1,0,18,15,1,2,9,3,1,34,3.235294117647059,2.783333333333333,16,15,13,9,3,2,3,77.656,5.012,17.052,55.592,12.408,3.502,1.0
35,10,10,0,8,2,0,17,14,1,2,7,3,2,34,3.235294117647059,2.8548387096774195,14,17,14,9,4,2,3,81.986,8.044,18.35,55.592,12.546,3.478,1.0
37,11,10,1,8,2,1,14,11,1,2,8,1,1,34,3.235294117647059,2.8,16,17,12,9,3,2,3,78.724,10.69,12.446,55.588,11.75,3.402,1.0
33,11,10,1,8,2,1,18,15,2,1,9,1,3,34,3.235294117647059,2.78125,17,17,12,10,4,2,3,82.744,9.804,17.352,55.588,11.55,3.572,1.0
32,11,10,1,8,2,1,19,16,2,1,9,3,2,34,3.235294117647059,2.8,16,17,15,9,4,2,3,84.69,10.302,18.8,55.588,12.302,3.484,1.0
28,11,10,1,8,2,1,23,20,2,1,12,3,3,34,3.235294117647059,2.739130434782609,19,17,15,10,4,2,3,87.816,10.358,21.872,55.586,12.298,3.798,1.0
38,4,3,1,3,0,1,20,16,2,2,10,3,2,34,3.235294117647059,2.8983050847457625,17,12,13,10,4,2,3,79.94,4.228,20.126,55.586,12.7,3.792,1.0
32,11,10,1,8,2,1,19,17,1,1,9,3,3,34,3.235294117647059,2.7846153846153845,16,17,14,11,4,1,3,84.826,10.394,18.848,55.584,11.77,3.528,1.0
30,12,11,1,9,2,1,20,17,2,1,11,2,2,34,3.235294117647059,2.716417910447761,18,17,15,10,4,1,3,84.64,11.33,17.726,55.584,11.598,3.53,1.0
31,11,10,1,8,2,1,20,17,2,1,10,3,2,34,3.235294117647059,2.727272727272727,18,16,15,10,4,1,3,84.556,10.676,18.302,55.578,12.016,3.542,1.0
36,8,7,1,6,1,1,18,15,1,2,11,2,1,34,3.235294117647059,2.7704918032786887,17,16,11,9,4,2,3,78.716,7.668,15.47,55.578,11.792,3.648,1.0
35,9,8,1,6,2,1,18,16,0,2,9,3,3,34,3.235294117647059,2.838709677419355,16,15,13,10,4,2,3,82.406,8.476,18.354,55.576,12.512,3.562,1.0
38,7,7,0,5,2,0,17,13,2,2,7,2,2,34,3.235294117647059,2.9152542372881354,14,15,14,10,3,2,3,79.71,4.988,19.146,55.576,12.316,3.518,1.0
33,9,8,1,7,1,1,20,18,1,1,10,3,3,34,3.235294117647059,2.78125,16,17,13,11,4,1,3,83.212,8.624,19.012,55.576,12.15,3.6,1.0
32,9,8,1,6,2,1,21,18,2,1,12,2,2,34,3.235294117647059,2.707692307692308,19,15,14,10,4,1,3,82.49,9.036,17.878,55.576,12.18,3.618,1.0
30,10,9,1,7,2,1,22,19,2,1,12,2,3,34,3.235294117647059,2.746268656716418,19,16,14,10,4,2,3,85.362,9.3,20.49,55.572,12.272,3.582,1.0
33,11,10,1,8,2,1,18,15,2,1,9,2,2,34,3.235294117647059,2.78125,17,17,14,10,4,1,3,83.692,10.584,17.536,55.572,11.912,3.444,1.0
30,12,11,1,9,2,1,20,17,2,1,10,3,3,34,3.235294117647059,2.7313432835820897,17,18,15,10,4,1,3,86.056,11.398,19.086,55.572,12.008,3.644,1.0
37,8,7,1,5,2,1,17,14,1,2,8,3,3,34,3.235294117647059,2.8666666666666667,15,15,12,10,4,2,3,79.78,6.872,17.336,55.572,12.132,3.52,1.0
36,7,6,1,4,2,1,19,16,1,2,11,2,2,34,3.235294117647059,2.819672131147541,17,13,14,9,4,2,3,79.59,6.582,17.436,55.572,12.446,3.646,1.0
37,11,10,1,8,2,1,14,10,2,2,5,1,3,34,3.235294117647059,2.9833333333333334,12,18,12,11,4,2,3,83.05,9.418,18.062,55.57,12.282,3.4,1.0
36,8,7,1,7,0,1,18,15,1,2,9,3,2,34,3.235294117647059,2.8688524590163933,15,15,13,10,4,2,3,81.238,7.974,17.7,55.564,12.798,3.632,1.0
33,8,7,1,5,2,1,21,18,2,1,12,2,2,34,3.235294117647059,2.75,18,14,15,10,4,1,3,82.514,7.996,18.96,55.558,12.308,3.696,1.0
29,11,10,1,8,2,1,22,19,2,1,12,3,3,34,3.235294117647059,2.7058823529411766,19,17,14,11,4,1,3,85.802,10.598,19.648,55.556,11.976,3.648,1.0
39,7,6,1,4,2,1,16,12,2,2,9,2,1,34,3.235294117647059,2.810344827586207,16,14,12,8,4,2,3,76.146,6.376,14.214,55.556,11.608,3.548,1.0
37,8,7,1,6,1,1,17,14,1,2,8,2,3,34,3.235294117647059,2.933333333333333,13,15,14,10,4,2,3,82.104,8.034,18.514,55.556,12.468,3.678,1.0
33,10,9,1,7,2,1,19,17,0,2,11,1,3,34,3.235294117647059,2.796875,19,16,11,11,4,2,3,83.116,9.434,18.128,55.554,12.006,3.6452905811623246,0.998
33,9,8,1,7,1,1,20,17,2,1,9,3,3,34,3.235294117647059,2.84375,16,15,15,10,4,2,3,85.162,8.536,21.072,55.554,12.13,3.638,1.0
32,11,10,1,9,1,1,19,16,2,1,10,2,2,34,3.235294117647059,2.769230769230769,17,17,14,9,4,2,3,83.928,10.654,17.722,55.552,11.856,3.478,1.0
35,9,8,1,7,1,1,18,15,1,2,10,1,3,34,3.235294117647059,2.838709677419355,16,15,13,10,4,2,3,81.4,8.624,17.224,55.552,12.516,3.604,1.0
35,11,10,1,8,2,1,16,13,1,2,8,2,3,34,3.235294117647059,2.8548387096774195,16,17,12,10,4,2,3,82.136,9.5,17.086,55.55,12.006,3.426,1.0
32,11,10,1,8,2,1,19,16,2,1,8,3,3,34,3.235294117647059,2.8461538461538463,17,16,15,10,4,2,3,85.656,9.928,20.178,55.55,12.26,3.548,1.0
39,7,7,0,5,2,0,16,12,2,2,6,3,2,34,3.235294117647059,2.9310344827586206,14,14,15,8,4,2,3,78.862,5.512,17.8,55.55,12.728,3.56,1.0
32,11,11,0,9,2,0,19,16,2,1,9,2,3,34,3.235294117647059,2.7384615384615385,17,17,14,10,4,1,3,83.122,9.436,18.138,55.548,11.8,3.466,1.0
39,7,6,1,5,1,1,16,12,2,2,7,1,3,34,3.235294117647059,2.9827586206896552,14,13,14,10,4,2,3,80.4,7.186,17.666,55.548,12.918,3.718,1.0
31,12,11,1,9,2,1,19,16,2,1,10,2,2,34,3.235294117647059,2.757575757575758,17,18,14,9,4,2,3,84.862,11.316,18.0,55.546,11.966,3.446,1.0
29,11,10,1,8,2,1,22,19,2,1,11,3,3,34,3.235294117647059,2.764705882352941,18,17,15,10,4,2,3,87.06,10.218,21.296,55.546,12.246,3.736,1.0
34,9,9,0,8,1,0,19,16,1,2,9,2,3,34,3.235294117647059,2.888888888888889,15,17,14,10,4,2,3,84.834,7.696,21.592,55.546,12.148,3.638,1.0
36,11,10,1,8,2,1,15,13,0,2,7,2,2,34,3.235294117647059,2.901639344262295,13,17,13,10,4,2,3,82.04,9.786,16.708,55.546,12.1,3.492,1.0
38,7,6,1,5,1,1,17,14,2,1,8,2,2,34,3.235294117647059,2.830508474576271,15,13,14,11,3,1,3,78.894,7.678,15.672,55.544,12.23,3.694,1.0
30,12,11,1,9,2,1,20,17,2,1,11,3,1,34,3.235294117647059,2.6865671641791047,18,18,15,9,4,1,3,83.834,11.54,16.75,55.544,12.256,3.5731462925851702,0.998
39,7,7,0,6,1,0,16,12,2,2,7,3,0,34,3.235294117647059,2.8620689655172415,15,14,15,8,3,2,3,77.156,5.628,15.984,55.544,13.024,3.596,1.0
38,8,7,1,7,0,1,16,12,2,2,7,2,2,34,3.235294117647059,2.9491525423728815,14,15,13,10,4,2,3,80.94,8.096,17.302,55.542,12.356,3.618,1.0
38,8,7,1,6,1,1,16,14,0,2,8,3,1,34,3.235294117647059,2.864406779661017,15,14,13,9,4,2,3,78.936,7.83,15.564,55.542,11.896,3.604,1.0
36,10,9,1,8,1,1,16,13,1,2,8,1,2,34,3.235294117647059,2.901639344262295,13,17,13,10,4,2,3,81.366,9.098,16.726,55.542,12.686,3.652,1.0
31,10,9,1,7,2,1,21,18,2,1,10,3,3,34,3.235294117647059,2.772727272727273,17,16,15,11,4,1,3,85.718,9.86,20.318,55.54,12.12,3.572,1.0
37,8,7,1,6,1,1,17,14,1,2,10,2,1,34,3.235294117647059,2.783333333333333,16,15,13,9,3,2,3,77.76,8.232,13.992,55.536,12.15,3.618,1.0
32,11,11,0,9,2,0,19,16,1,2,11,2,2,34,3.235294117647059,2.723076923076923,18,18,12,9,4,2,3,81.93,9.184,17.21,55.536,12.31,3.44,1.0
37,9,8,1,6,2,1,16,12,2,2,7,2,3,34,3.235294117647059,2.9,14,15,13,10,4,2,3,81.294,8.562,17.196,55.536,11.992,3.564,1.0
33,11,10,1,8,2,1,18,15,2,1,9,2,2,34,3.235294117647059,2.84375,16,17,15,9,4,2,3,84.368,10.136,18.696,55.536,11.848,3.5,1.0
30,12,11,1,9,2,1,20,17,2,1,10,3,2,34,3.235294117647059,2.7313432835820897,17,18,15,10,4,1,3,85.228,11.324,18.368,55.536,11.852,3.482,1.0
28,12,11,1,9,2,1,22,20,1,1,12,3,3,34,3.235294117647059,2.7246376811594204,19,18,14,10,4,2,3,87.216,11.024,20.658,55.534,12.134,3.6753507014028055,0.998
35,6,5,1,4,1,1,21,17,2,2,12,2,3,34,3.235294117647059,2.8225806451612905,17,14,13,10,4,2,3,81.36,5.556,20.27,55.534,12.74,3.8036072144288577,0.998
31,10,10,0,8,2,0,21,18,2,1,11,2,3,34,3.235294117647059,2.712121212121212,18,17,14,10,4,1,3,83.794,8.652,19.61,55.532,11.906,3.562,1.0
33,9,9,0,7,2,0,20,17,1,2,10,3,3,34,3.235294117647059,2.78125,17,17,12,10,4,2,3,82.986,7.006,20.448,55.532,12.308,3.514,1.0
35,9,8,1,6,2,1,18,15,2,1,9,2,2,34,3.235294117647059,2.7903225806451615,15,16,14,11,3,1,3,81.338,8.372,17.434,55.532,11.854,3.478,1.0
31,11,10,1,8,2,1,20,17,2,1,11,2,3,34,3.235294117647059,2.727272727272727,18,17,13,11,4,1,3,84.438,10.614,18.292,55.532,11.962,3.522,1.0
30,10,9,1,7,2,1,22,19,2,1,12,2,3,34,3.235294117647059,2.7611940298507465,18,17,14,10,4,2,3,85.316,8.782,21.002,55.532,11.742,3.59,1.0
38,8,7,1,5,2,1,16,14,0,2,8,2,2,34,3.235294117647059,2.8813559322033897,14,15,12,11,3,2,3,79.058,7.194,16.336,55.528,12.124,3.476,1.0
32,10,9,1,8,1,1,20,17,2,1,9,3,3,34,3.235294117647059,2.8153846153846156,15,17,15,11,4,1,3,86.034,9.956,20.55,55.528,11.904,3.698,1.0
35,10,10,0,9,1,0,17,14,1,2,7,3,2,34,3.235294117647059,2.8548387096774195,14,17,14,9,4,2,3,81.682,7.614,18.54,55.528,12.432,3.508,1.0
32,11,10,1,8,2,1,19,16,2,1,10,2,2,34,3.235294117647059,2.769230769230769,18,17,14,10,3,2,3,83.736,10.358,17.852,55.526,11.8,3.55,1.0
38,8,8,0,7,1,0,16,12,2,2,7,2,2,34,3.235294117647059,2.8813559322033897,15,15,14,8,4,2,3,79.184,6.182,17.476,55.526,12.288,3.432,1.0
34,9,8,1,6,2,1,19,16,2,1,8,3,3,34,3.235294117647059,2.857142857142857,17,15,14,10,4,2,3,83.552,8.052,19.974,55.526,11.808,3.536,1.0
36,8,7,1,6,1,1,18,16,0,2,10,2,2,34,3.235294117647059,2.819672131147541,16,16,11,10,4,2,3,79.52,7.196,16.8,55.524,12.35,3.702,1.0
33,9,9,0,7,2,0,20,16,2,2,10,2,3,34,3.235294117647059,2.828125,17,16,15,9,4,2,3,83.46,7.02,20.918,55.522,12.644,3.61,1.0
36,8,7,1,5,2,1,18,15,1,2,9,2,3,34,3.235294117647059,2.8524590163934427,16,15,11,11,4,2,3,80.772,7.066,18.184,55.522,12.476,3.55,1.0
32,9,9,0,7,2,0,21,18,2,1,10,3,3,34,3.235294117647059,2.7384615384615385,17,17,14,10,4,1,3,83.56,7.234,20.804,55.522,12.158,3.48,1.0
32,9,8,1,6,2,1,21,18,2,1,11,3,2,34,3.235294117647059,2.707692307692308,18,16,14,11,3,1,3,81.99,7.938,18.536,55.516,11.904,3.464,1.0
30,11,10,1,8,2,1,21,18,2,1,11,2,3,34,3.235294117647059,2.7313432835820897,18,17,14,11,4,1,3,85.184,10.322,19.346,55.516,12.098,3.586,1.0
28,11,10,1,8,2,1,23,20,2,1,12,3,3,34,3.235294117647059,2.739130434782609,19,17,15,10,4,2,3,87.842,10.342,21.986,55.514,12.03,3.6513026052104207,0.998
36,7,7,0,5,2,0,19,16,1,2,11,1,2,34,3.235294117647059,2.7868852459016393,17,14,13,10,3,2,3,79.1,5.768,17.818,55.514,12.094,3.624,1.0
36,9,8,1,7,1,1,17,14,2,1,6,3,3,34,3.235294117647059,2.9344262295081966,13,15,15,10,4,2,3,83.71,9.032,19.166,55.512,12.288,3.644,1.0
35,9,8,1,6,2,1,18,15,2,1,8,2,3,34,3.235294117647059,2.838709677419355,15,15,14,11,4,1,3,82.9,8.742,18.646,55.512,12.352,3.556,1.0
34,11,10,1,9,1,1,17,13,2,2,8,2,2,34,3.235294117647059,2.8412698412698414,15,17,13,10,4,2,3,82.23,9.814,16.904,55.512,12.258,3.508,1.0
29,11,10,1,8,2,1,22,19,2,1,11,3,3,34,3.235294117647059,2.75,19,17,15,11,4,1,3,86.914,10.278,21.128,55.508,12.408,3.672,1.0
37,5,4,1,2,2,1,20,17,1,2,11,2,3,34,3.235294117647059,2.85,17,12,13,10,4,2,3,78.952,4.414,19.03,55.508,12.128,3.694,1.0
33,9,8,1,6,2,1,20,17,2,1,11,3,2,34,3.235294117647059,2.71875,18,15,14,11,3,1,3,82.226,9.284,17.434,55.508,11.888,3.564,1.0
37,7,6,1,6,0,1,18,16,0,2,11,1,2,34,3.235294117647059,2.816666666666667,17,14,11,10,4,2,3,79.16,7.41,16.242,55.508,12.244,3.736,1.0
38,4,3,1,2,1,1,20,16,2,2,11,3,2,34,3.235294117647059,2.847457627118644,17,11,14,9,4,2,3,78.248,4.764,17.978,55.506,12.32,3.88,1.0
31,9,8,1,6,2,1,22,20,1,1,12,3,3,34,3.235294117647059,2.757575757575758,19,15,14,10,4,2,3,85.168,8.888,20.774,55.506,11.794,3.612,1.0
33,9,9,0,7,2,0,20,16,2,2,10,3,3,34,3.235294117647059,2.78125,17,16,14,9,4,2,3,83.058,7.284,20.268,55.506,12.152,3.52,1.0
30,11,10,1,8,2,1,21,18,2,1,10,3,3,34,3.235294117647059,2.791044776119403,19,16,15,10,4,2,3,85.9,10.018,20.376,55.506,12.224,3.578,1.0
36,8,7,1,7,0,1,18,15,1,2,10,1,3,34,3.235294117647059,2.8360655737704916,16,15,12,10,4,2,3,79.566,7.784,16.278,55.504,12.646,3.704,1.0
33,7,7,0,6,1,0,22,18,2,2,12,3,2,34,3.235294117647059,2.765625,18,15,14,9,4,2,3,82.298,5.966,20.83,55.502,12.5,3.714,1.0
35,8,8,0,6,2,0,19,15,2,2,9,3,3,34,3.235294117647059,2.806451612903226,16,16,13,9,4,2,3,80.554,5.842,19.21,55.502,12.482,3.56,1.0
30,12,11,1,9,2,1,20,17,2,1,10,3,2,34,3.235294117647059,2.7313432835820897,18,17,15,10,3,2,3,85.234,11.466,18.266,55.502,11.58,3.490981963927856,0.998
36,8,8,0,6,2,0,18,15,1,2,9,2,3,34,3.235294117647059,2.7868852459016393,17,15,12,9,4,2,3,79.146,5.968,17.676,55.502,11.938,3.538,1.0
36,7,7,0,5,2,0,19,15,2,2,9,3,3,34,3.235294117647059,2.80327868852459,17,14,13,9,4,2,3,79.598,5.264,18.832,55.502,12.392,3.564,1.0
36,10,9,1,8,1,1,16,13,2,1,7,2,2,34,3.235294117647059,2.8524590163934427,15,16,14,10,4,1,3,81.08,9.376,16.202,55.502,12.634,3.54,1.0
29,12,11,1,9,2,1,21,19,1,1,11,3,3,34,3.235294117647059,2.7205882352941178,18,18,14,11,4,1,3,86.332,11.372,19.458,55.502,12.024,3.509018036072144,0.998
37,9,9,0,8,1,0,16,12,2,2,7,2,2,34,3.235294117647059,2.8666666666666667,13,16,15,9,3,2,3,80.286,7.38,17.406,55.5,12.584,3.46,1.0
31,10,9,1,8,1,1,21,18,2,1,11,3,3,34,3.235294117647059,2.757575757575758,17,17,14,11,4,1,3,85.176,9.888,19.79,55.498,12.038,3.81,1.0
39,5,5,0,4,1,0,18,14,2,2,8,3,2,34,3.235294117647059,2.8448275862068964,16,12,14,8,4,2,3,77.076,3.718,17.862,55.496,12.338,3.622,1.0
34,10,9,1,7,2,1,18,15,2,1,9,3,1,34,3.235294117647059,2.7301587301587302,17,15,15,10,3,1,3,80.604,9.918,15.19,55.496,12.1,3.53,1.0
39,7,6,1,6,0,1,16,12,2,2,9,2,0,34,3.235294117647059,2.810344827586207,16,15,13,8,3,2,3,75.864,6.756,13.614,55.494,12.07,3.63,1.0
31,9,9,0,7,2,0,22,19,2,1,11,3,3,34,3.235294117647059,2.742424242424242,18,17,14,9,4,2,3,83.702,6.808,21.4,55.494,11.878,3.546,1.0
32,11,10,1,8,2,1,19,16,2,1,10,3,1,34,3.235294117647059,2.7384615384615385,18,16,15,8,4,2,3,83.35,10.83,17.026,55.494,12.062,3.486,1.0
30,10,9,1,8,1,1,22,19,2,1,11,3,3,34,3.235294117647059,2.7611940298507465,17,17,15,11,4,1,3,86.13,9.952,20.686,55.492,12.244,3.862,1.0
30,11,10,1,8,2,1,21,18,2,1,10,3,3,34,3.235294117647059,2.7761194029850746,18,16,15,10,4,2,3,86.37,10.636,20.242,55.492,11.986,3.676,1.0
29,12,11,1,9,2,1,21,18,2,1,11,3,2,34,3.235294117647059,2.7058823529411766,18,18,15,10,4,1,3,86.116,11.496,19.13,55.49,11.618,3.588,1.0
27,12,11,1,9,2,1,23,20,2,1,12,3,3,34,3.235294117647059,2.7285714285714286,19,18,15,10,4,2,3,88.34,10.906,21.946,55.488,12.236,3.8036072144288577,0.998
37,6,6,0,4,2,0,19,16,1,2,10,3,2,34,3.235294117647059,2.8,17,13,14,8,4,2,3,78.5,4.982,18.032,55.486,12.496,3.682,1.0
27,12,11,1,9,2,1,23,20,2,1,12,3,3,34,3.235294117647059,2.7285714285714286,19,18,15,10,4,2,3,88.228,10.832,21.912,55.484,12.04,3.714,1.0
31,11,10,1,8,2,1,20,17,2,1,10,3,2,34,3.235294117647059,2.772727272727273,17,17,15,9,4,2,3,85.738,10.782,19.474,55.482,11.794,3.544,1.0
30,12,11,1,9,2,1,20,17,2,1,10,3,2,34,3.235294117647059,2.746268656716418,18,18,15,10,4,1,3,86.512,11.444,19.586,55.482,12.038,3.548,1.0
33,9,8,1,6,2,1,20,17,2,1,10,3,2,34,3.235294117647059,2.796875,17,15,15,9,4,2,3,83.186,8.71,18.996,55.48,11.88,3.576,1.0
37,10,9,1,8,1,1,15,12,1,2,7,1,2,34,3.235294117647059,2.933333333333333,14,16,13,10,4,2,3,82.112,9.454,17.178,55.48,12.154,3.554,1.0
32,10,9,1,7,2,1,20,17,2,1,10,3,2,34,3.235294117647059,2.769230769230769,17,16,15,10,3,2,3,83.656,9.51,18.666,55.48,12.072,3.572,1.0
32,11,10,1,8,2,1,19,16,2,1,10,1,3,34,3.235294117647059,2.830769230769231,17,17,14,10,4,2,3,85.69,10.116,20.094,55.48,12.142,3.55,1.0
36,7,6,1,6,0,1,19,16,1,2,9,3,3,34,3.235294117647059,2.8852459016393444,15,14,14,10,4,2,3,82.116,7.118,19.518,55.48,12.134,3.734,1.0
37,5,5,0,5,0,0,20,16,2,2,10,2,3,34,3.235294117647059,2.85,16,13,14,9,4,2,3,80.07,4.428,20.164,55.478,12.494,3.792,1.0
32,11,10,1,8,2,1,19,16,2,1,8,3,3,34,3.235294117647059,2.830769230769231,15,18,14,10,4,2,3,85.084,9.326,20.28,55.478,12.168,3.524,1.0
30,11,10,1,9,1,1,21,17,2,2,11,2,3,34,3.235294117647059,2.8208955223880596,16,18,14,11,4,2,3,86.72,9.806,21.438,55.476,12.82,3.746987951807229,0.996
37,6,6,0,5,1,0,19,15,2,2,8,3,3,34,3.235294117647059,2.9,15,13,14,10,4,2,3,81.004,4.752,20.776,55.476,12.386,3.574,1.0
36,8,8,0,7,1,0,18,14,2,2,8,3,2,34,3.235294117647059,2.8524590163934427,15,15,14,9,4,2,3,80.84,6.456,18.912,55.472,12.428,3.51,1.0
33,12,11,1,9,2,1,17,14,1,2,9,2,2,34,3.235294117647059,2.828125,15,18,13,10,4,2,3,84.158,11.202,17.484,55.472,12.082,3.496,1.0
31,10,9,1,8,1,1,21,18,2,1,11,3,2,34,3.235294117647059,2.742424242424242,18,16,15,10,3,2,3,84.062,9.482,19.11,55.47,11.978,3.706,1.0
34,9,8,1,8,0,1,19,16,1,2,9,3,3,34,3.235294117647059,2.873015873015873,15,16,13,11,4,2,3,83.698,8.492,19.738,55.468,12.314,3.648,1.0
36,8,7,1,7,0,1,18,14,2,2,8,3,3,34,3.235294117647059,2.901639344262295,14,15,14,10,4,2,3,82.064,7.836,18.762,55.466,12.752,3.715430861723447,0.998
30,10,9,1,7,2,1,22,20,1,1,12,3,3,34,3.235294117647059,2.716417910447761,19,16,14,11,4,1,3,84.254,9.216,19.572,55.466,12.302,3.642,1.0
39,9,8,1,7,1,1,14,11,1,2,5,2,2,34,3.235294117647059,2.9655172413793105,12,14,14,11,3,2,3,80.446,8.366,16.614,55.466,12.1,3.552,1.0
36,10,9,1,7,2,1,16,12,2,2,9,1,2,34,3.235294117647059,2.819672131147541,15,17,12,9,4,2,3,80.458,9.086,15.908,55.464,11.95,3.506,1.0
38,10,9,1,7,2,1,14,10,2,2,6,0,3,34,3.235294117647059,2.9661016949152543,12,16,12,11,4,2,3,81.532,9.094,16.974,55.464,12.362,3.438,1.0
37,7,7,0,6,1,0,18,14,2,2,9,3,1,34,3.235294117647059,2.783333333333333,18,13,15,8,3,2,3,77.63,5.798,16.368,55.464,12.03,3.59,1.0
36,8,7,1,5,2,1,18,15,1,2,10,2,3,34,3.235294117647059,2.80327868852459,17,15,11,10,4,2,3,79.206,7.04,16.702,55.464,11.768,3.498,1.0
39,8,7,1,6,1,1,15,11,2,2,8,1,1,34,3.235294117647059,2.896551724137931,13,15,13,10,3,2,3,77.53,7.852,14.216,55.462,12.418,3.61,1.0
36,8,7,1,5,2,1,18,15,2,1,8,3,2,34,3.235294117647059,2.819672131147541,16,13,15,10,4,1,3,81.022,8.106,17.454,55.462,12.186,3.598,1.0
35,12,11,1,9,2,1,15,13,0,2,6,2,3,34,3.235294117647059,2.9193548387096775,13,17,13,11,4,2,3,84.152,10.808,17.884,55.46,12.548,3.448,1.0
