lands,ramp,rock_ramp,land_ramp,ramp_1,ramp_2,ramp_3,draw,immediate_draw,turn_draw,cast_draw,draw_1,draw_2,draw_3,value,value_cmc,curve,cmc_1,cmc_2,cmc_3,cmc_4,cmc_5,cmc_6,cmc_7+,total_mana_spent,ramp_mana_spent,draw_mana_spent,nonramp_nondraw_mana_spent,high_cmc_mana_spent,avg_commander_cast_turn,commander_cast_rate
32,8,5,3,4,4,0,15,9,6,0,0,5,3,44,3.090909090909091,2.985294117647059,9,23,15,10,6,4,1,36.102,4.326,7.858,23.918,1.08,3.764705882352941,0.986
43,4,3,1,2,2,0,8,5,3,0,0,3,2,44,3.090909090909091,3.0526315789473686,7,18,14,8,6,3,1,29.23,1.774,3.542,23.914,0.54,3.8727272727272726,0.99
35,7,5,2,3,4,0,13,5,8,0,0,2,2,44,3.090909090909091,3.0153846153846153,9,21,14,10,6,4,1,34.158,3.77,6.474,23.914,1.278,3.889795918367347,0.98
38,4,2,2,2,2,0,13,6,6,1,0,4,2,44,3.090909090909091,3.0161290322580645,9,20,13,9,6,4,1,32.618,1.8,6.906,23.912,0.648,3.8198380566801617,0.988
41,5,3,2,2,3,0,9,2,6,1,0,1,0,44,3.090909090909091,3.1016949152542375,7,20,13,7,6,5,1,31.354,2.536,4.906,23.912,0.828,3.824,1.0
36,8,5,3,3,5,0,11,5,5,1,0,1,3,44,3.090909090909091,3.109375,8,20,14,10,6,5,1,33.472,3.842,5.72,23.91,0.954,3.8346774193548385,0.992
41,6,3,3,4,2,0,8,5,3,0,0,2,3,44,3.090909090909091,3.0677966101694913,7,18,15,9,6,3,1,31.176,3.268,4.002,23.906,0.756,3.909090909090909,0.99
36,6,3,3,3,3,0,13,5,7,1,0,3,1,44,3.090909090909091,3.03125,10,19,15,8,6,5,1,33.668,2.922,6.842,23.904,0.954,3.8484848484848486,0.99
38,7,4,3,2,5,0,10,4,5,1,0,1,3,44,3.090909090909091,3.1129032258064515,7,19,15,10,6,4,1,33.062,3.62,5.538,23.904,0.738,3.8444444444444446,0.99
37,6,4,2,4,2,0,12,6,6,0,0,2,3,44,3.090909090909091,2.984126984126984,9,21,14,8,6,4,1,32.728,2.928,5.904,23.896,0.954,3.8125,0.992
43,5,3,2,2,3,0,7,2,4,1,0,1,0,44,3.090909090909091,3.175438596491228,6,19,12,8,6,5,1,30.756,2.334,4.532,23.89,0.594,3.691382765531062,0.998
39,6,5,1,4,2,0,10,4,6,0,0,3,1,44,3.090909090909091,2.9836065573770494,7,22,14,8,6,3,1,31.128,2.824,4.416,23.888,0.738,3.777327935222672,0.988
35,6,4,2,2,4,0,14,6,7,1,0,2,3,44,3.090909090909091,3.0923076923076924,8,21,14,10,6,5,1,35.036,3.532,7.616,23.888,1.08,3.913480885311871,0.994
33,8,5,3,4,4,0,14,7,6,1,0,4,2,44,3.090909090909091,2.985074626865672,10,23,13,9,6,5,1,34.89,4.118,6.886,23.886,1.188,3.7761806981519506,0.974
37,8,5,3,3,5,0,10,5,5,0,0,1,4,44,3.090909090909091,3.0634920634920637,7,20,15,11,6,3,1,33.036,4.018,5.14,23.878,0.72,3.823529411764706,0.986
40,6,4,2,3,3,0,9,5,4,0,0,1,3,44,3.090909090909091,3.1166666666666667,6,20,14,9,6,4,1,32.378,3.58,4.922,23.876,0.846,3.9068825910931175,0.988
40,4,3,1,3,1,0,11,6,5,0,0,2,3,44,3.090909090909091,3.066666666666667,7,20,14,8,6,4,1,31.616,2.476,5.266,23.874,1.026,3.9336016096579476,0.994
37,6,4,2,3,3,0,12,6,5,1,0,2,3,44,3.090909090909091,3.0634920634920637,7,23,13,8,6,5,1,33.552,2.742,6.952,23.858,0.954,3.735353535353535,0.99
40,6,2,4,3,3,0,9,4,4,1,0,1,3,44,3.090909090909091,3.0833333333333335,7,20,13,9,6,4,1,32.07,2.876,5.34,23.854,0.882,3.812121212121212,0.99
43,4,3,1,2,2,0,8,3,4,1,0,2,1,44,3.090909090909091,3.1052631578947367,6,19,14,7,6,4,1,29.864,1.922,4.098,23.844,0.684,3.879032258064516,0.992
43,5,4,1,3,2,0,7,5,2,0,0,3,2,44,3.090909090909091,3.017543859649123,6,21,13,7,6,3,1,28.766,2.126,2.796,23.844,0.504,3.7670682730923697,0.996
40,5,3,2,3,2,0,10,3,6,1,0,3,0,44,3.090909090909091,3.066666666666667,7,20,14,8,6,4,1,31.466,2.782,4.844,23.84,0.666,3.9715447154471546,0.984
31,7,5,2,3,4,0,17,8,9,0,0,5,3,44,3.090909090909091,2.927536231884058,9,23,18,9,6,3,1,35.556,4.22,7.502,23.834,1.026,3.9326530612244897,0.98
41,4,2,2,1,3,0,10,2,7,1,0,2,0,44,3.090909090909091,3.1186440677966103,7,18,14,9,6,4,1,31.862,2.894,5.138,23.83,0.828,4.038,1.0
41,4,2,2,0,4,0,10,6,4,0,0,2,3,44,3.090909090909091,3.1186440677966103,8,17,13,10,6,4,1,31.23,2.308,5.098,23.824,0.63,3.9878542510121457,0.988
39,7,5,2,5,2,0,9,5,4,0,0,3,2,44,3.090909090909091,3.0163934426229506,7,20,16,8,6,3,1,31.02,3.302,3.896,23.822,0.666,3.8857142857142857,0.98
42,4,2,2,1,3,0,9,4,4,1,0,3,1,44,3.090909090909091,3.0689655172413794,6,22,11,8,6,4,1,30.264,2.216,4.228,23.82,0.576,3.9634888438133875,0.986
42,2,1,1,1,1,0,11,5,6,0,0,4,1,44,3.090909090909091,3.0517241379310347,7,18,15,8,6,3,1,30.236,1.432,4.99,23.814,0.414,4.028397565922921,0.986
40,4,3,1,1,3,0,11,6,4,1,0,3,2,44,3.090909090909091,3.1333333333333333,7,20,12,9,6,5,1,32.01,2.142,6.058,23.81,0.882,3.9074446680080483,0.994
39,5,3,2,2,3,0,11,5,6,0,0,3,2,44,3.090909090909091,3.098360655737705,6,20,14,11,6,3,1,32.466,3.326,5.336,23.804,0.828,3.95748987854251,0.988
38,5,2,3,3,2,0,12,6,5,1,0,2,4,44,3.090909090909091,3.0161290322580645,9,19,15,8,6,4,1,31.97,2.514,5.654,23.802,0.882,3.9918533604887982,0.982
38,5,4,1,2,3,0,12,6,5,1,0,4,2,44,3.090909090909091,3.0161290322580645,9,19,15,8,6,4,1,32.626,3.176,5.65,23.8,0.756,3.995967741935484,0.992
37,5,3,2,2,3,0,13,7,6,0,0,4,3,44,3.090909090909091,3.015873015873016,7,21,16,9,6,3,1,33.142,3.4,5.942,23.8,0.81,4.101214574898785,0.988
39,6,4,2,3,3,0,10,5,4,1,0,2,3,44,3.090909090909091,3.081967213114754,8,19,13,10,6,4,1,32.456,2.994,5.668,23.794,0.792,3.8927125506072873,0.988
38,6,4,2,4,2,0,11,4,6,1,0,1,2,44,3.090909090909091,3.064516129032258,8,20,15,7,6,5,1,31.938,2.524,5.626,23.788,0.684,3.7221095334685597,0.986
40,7,4,3,4,3,0,8,5,3,0,0,2,2,44,3.090909090909091,3.05,7,20,15,7,6,4,1,30.798,2.906,4.108,23.784,0.828,3.6713426853707416,0.998
38,5,3,2,2,3,0,12,6,6,0,0,2,3,44,3.090909090909091,3.0483870967741935,7,22,13,9,6,4,1,32.75,2.904,6.066,23.78,0.828,4.028,1.0
41,5,3,2,2,3,0,9,4,4,1,0,3,1,44,3.090909090909091,3.0677966101694913,7,20,13,8,6,4,1,30.578,2.062,4.74,23.776,0.558,3.891348088531187,0.994
42,2,0,2,0,2,0,11,6,5,0,0,2,3,44,3.090909090909091,3.103448275862069,7,18,14,8,6,4,1,30.95,1.782,5.398,23.77,0.648,4.111111111111111,0.99
42,7,3,4,2,5,0,6,3,2,1,0,2,1,44,3.090909090909091,3.103448275862069,7,18,14,8,6,4,1,30.168,3.27,3.132,23.766,0.504,3.8048289738430583,0.994
37,8,5,3,4,4,0,10,5,4,1,0,2,3,44,3.090909090909091,3.0634920634920637,8,19,16,9,6,4,1,32.712,3.77,5.176,23.766,0.756,3.8052738336713996,0.986
31,9,5,4,4,5,0,15,6,8,1,0,3,3,44,3.090909090909091,2.9420289855072466,10,24,14,10,6,4,1,35.53,4.486,7.286,23.758,1.008,3.8877551020408165,0.98
31,8,5,3,4,4,0,16,7,9,0,0,3,3,44,3.090909090909091,2.971014492753623,9,24,15,10,6,4,1,35.65,3.81,8.082,23.758,1.17,3.752577319587629,0.97
38,5,3,2,2,3,0,12,4,8,0,0,1,2,44,3.090909090909091,3.0483870967741935,7,22,13,9,6,4,1,33.252,3.184,6.312,23.756,0.954,3.926977687626775,0.986
39,8,5,3,4,4,0,8,3,5,0,0,1,2,44,3.090909090909091,3.0491803278688523,7,20,14,10,6,3,1,31.302,3.466,4.08,23.756,0.792,3.685598377281947,0.986
43,6,3,3,3,3,0,6,3,3,0,0,2,1,44,3.090909090909091,3.0701754385964914,7,18,13,9,6,3,1,28.982,2.568,2.66,23.754,0.486,3.86144578313253,0.996
36,5,3,2,1,4,0,14,7,6,1,0,3,3,44,3.090909090909091,3.09375,9,19,14,10,6,5,1,34.954,3.128,8.072,23.754,0.9,3.915492957746479,0.994
40,5,3,2,3,2,0,10,4,5,1,0,2,1,44,3.090909090909091,3.0833333333333335,8,19,14,7,6,5,1,31.626,2.944,4.93,23.752,0.828,3.9575757575757575,0.99
35,8,4,4,3,5,0,12,7,5,0,0,4,2,44,3.090909090909091,3.0307692307692307,8,21,16,9,6,4,1,33.414,3.92,5.75,23.744,1.044,3.809034907597536,0.974
43,4,1,3,2,2,0,8,4,4,0,0,2,1,44,3.090909090909091,3.1052631578947367,6,19,14,7,6,4,1,29.968,2.092,4.134,23.742,0.54,4.038229376257545,0.994
43,4,2,2,1,3,0,8,3,5,0,0,2,1,44,3.090909090909091,3.1403508771929824,6,16,16,9,6,3,1,30.852,2.932,4.178,23.742,0.612,4.084507042253521,0.994
43,6,5,1,3,3,0,6,4,2,0,0,2,1,44,3.090909090909091,3.1052631578947367,7,18,13,8,6,4,1,29.644,2.944,2.962,23.738,0.612,3.81010101010101,0.99
42,7,4,3,3,4,0,6,3,3,0,0,2,0,44,3.090909090909091,3.0689655172413794,7,20,12,8,6,4,1,29.558,2.92,2.904,23.734,0.54,3.680080482897384,0.994
36,7,3,4,3,4,0,12,7,5,0,0,4,2,44,3.090909090909091,3.046875,8,21,14,10,6,4,1,33.308,3.376,6.208,23.724,0.954,3.7636363636363637,0.99
42,6,3,3,4,2,0,7,4,3,0,0,2,2,44,3.090909090909091,3.0517241379310347,6,20,14,8,6,3,1,29.272,2.462,3.086,23.724,0.414,3.8052208835341363,0.996
38,7,4,3,3,4,0,10,5,5,0,0,3,1,44,3.090909090909091,3.0483870967741935,7,21,15,8,6,4,1,32.488,3.404,5.368,23.716,0.954,3.8502024291497974,0.988
39,5,1,4,2,3,0,11,5,5,1,0,3,1,44,3.090909090909091,3.081967213114754,8,19,15,7,6,5,1,32.43,2.508,6.21,23.712,0.72,3.935222672064777,0.988
35,7,3,4,3,4,0,13,6,6,1,0,3,2,44,3.090909090909091,3.046153846153846,9,20,16,8,6,5,1,34.172,3.286,7.18,23.706,0.846,3.8052738336713996,0.986
42,4,2,2,1,3,0,9,2,7,0,0,0,2,44,3.090909090909091,3.1379310344827585,6,17,15,10,6,3,1,30.714,2.538,4.472,23.704,0.684,4.020120724346077,0.994
37,8,5,3,4,4,0,10,5,4,1,0,2,2,44,3.090909090909091,3.0952380952380953,9,19,13,10,6,5,1,32.86,3.604,5.556,23.7,0.882,3.7186234817813766,0.988
32,9,5,4,4,5,0,14,6,7,1,0,3,3,44,3.090909090909091,2.985294117647059,9,22,17,9,6,4,1,35.32,4.2,7.42,23.7,1.17,3.7979591836734694,0.98
34,7,4,3,3,4,0,14,8,6,0,0,4,3,44,3.090909090909091,2.984848484848485,8,24,14,9,6,4,1,34.458,3.41,7.354,23.694,0.936,3.8102040816326532,0.98
31,9,6,3,5,4,0,15,7,7,1,0,4,2,44,3.090909090909091,2.971014492753623,10,24,14,9,6,5,1,35.49,4.448,7.35,23.692,1.242,3.8676171079429733,0.982
32,8,4,4,4,4,0,15,5,9,1,0,2,3,44,3.090909090909091,2.985294117647059,10,21,16,10,6,4,1,35.124,3.72,7.726,23.678,0.972,3.8193018480492813,0.974
40,3,1,2,0,3,0,12,7,4,1,0,3,3,44,3.090909090909091,3.1333333333333333,7,20,12,9,6,5,1,32.668,1.642,7.352,23.674,0.864,3.8611670020120723,0.994
36,7,4,3,4,3,0,12,6,5,1,0,4,1,44,3.090909090909091,3.03125,10,20,13,9,6,5,1,33.052,3.154,6.226,23.672,1.008,3.8296146044624746,0.986
38,4,2,2,1,3,0,13,4,8,1,0,2,2,44,3.090909090909091,3.096774193548387,7,19,16,9,6,4,1,32.874,1.976,7.226,23.672,0.81,3.8205645161290325,0.992
32,6,3,3,3,3,0,17,7,9,1,0,3,4,44,3.090909090909091,2.926470588235294,10,24,14,9,6,4,1,35.248,2.844,8.732,23.672,1.062,3.8490945674044266,0.994
34,8,4,4,4,4,0,13,8,4,1,0,3,4,44,3.090909090909091,3.0606060606060606,8,22,15,9,6,5,1,34.804,3.672,7.468,23.664,1.062,3.744421906693712,0.986
38,6,3,3,3,3,0,11,8,3,0,0,5,2,44,3.090909090909091,3.032258064516129,7,22,14,8,6,4,1,31.6,3.052,4.884,23.664,0.504,3.8548387096774195,0.992
36,5,2,3,3,2,0,14,6,8,0,0,2,3,44,3.090909090909091,3.015625,8,22,14,9,6,4,1,33.484,2.54,7.3,23.644,0.702,3.891566265060241,0.996
39,5,3,2,2,3,0,11,5,6,0,0,4,0,44,3.090909090909091,3.0655737704918034,7,20,15,8,6,4,1,31.942,3.144,5.156,23.642,0.684,3.967741935483871,0.992
39,3,1,2,1,2,0,13,7,6,0,0,3,3,44,3.090909090909091,3.0327868852459017,7,21,15,7,6,4,1,32.034,2.004,6.388,23.642,0.648,3.981818181818182,0.99
38,5,3,2,3,2,0,12,5,7,0,0,4,1,44,3.090909090909091,3.0,8,20,15,9,6,3,1,31.748,3.132,4.978,23.638,0.63,4.01417004048583,0.988
35,7,3,4,3,4,0,13,8,5,0,0,5,2,44,3.090909090909091,2.9692307692307693,8,24,14,8,6,4,1,33.38,3.008,6.736,23.636,0.954,3.8778004073319754,0.982
34,7,3,4,2,5,0,14,5,8,1,0,3,2,44,3.090909090909091,3.0606060606060606,9,18,18,10,6,4,1,35.006,4.074,7.298,23.634,1.152,3.9857723577235773,0.984
37,6,2,4,3,3,0,12,7,4,1,0,4,3,44,3.090909090909091,3.0317460317460316,7,22,15,8,6,4,1,32.698,3.094,5.972,23.632,0.864,3.965587044534413,0.988
35,7,4,3,2,5,0,13,5,7,1,0,3,2,44,3.090909090909091,3.0153846153846153,8,22,15,9,6,4,1,33.302,3.584,6.086,23.632,0.738,3.9553752535496955,0.986
43,4,1,3,1,3,0,8,6,2,0,0,3,2,44,3.090909090909091,3.1578947368421053,5,19,14,8,6,4,1,30.462,2.342,4.492,23.628,0.558,3.9738955823293174,0.996
42,3,2,1,1,2,0,10,4,6,0,0,2,1,44,3.090909090909091,3.1206896551724137,7,17,15,8,6,4,1,31.082,2.188,5.272,23.622,0.522,4.038306451612903,0.992
36,5,3,2,2,3,0,14,7,7,0,0,2,4,44,3.090909090909091,3.046875,8,21,14,10,6,4,1,33.458,2.384,7.454,23.62,0.756,3.802020202020202,0.99
38,6,4,2,3,3,0,11,5,6,0,0,3,2,44,3.090909090909091,3.064516129032258,7,19,16,10,6,3,1,32.088,3.228,5.242,23.618,0.702,3.9576612903225805,0.992
43,6,4,2,3,3,0,6,3,3,0,0,2,1,44,3.090909090909091,3.017543859649123,8,18,13,8,6,3,1,28.824,2.588,2.62,23.616,0.522,3.7474747474747474,0.99
41,7,6,1,4,3,0,7,3,4,0,0,1,1,44,3.090909090909091,3.0677966101694913,7,20,13,8,6,4,1,29.91,3.312,2.982,23.616,0.63,3.756539235412475,0.994
42,3,1,2,0,3,0,10,7,2,1,0,4,2,44,3.090909090909091,3.1379310344827585,6,20,13,7,6,5,1,30.522,1.512,5.398,23.612,0.522,3.9478957915831665,0.998
42,5,4,1,2,3,0,8,5,3,0,0,3,2,44,3.090909090909091,3.103448275862069,6,19,13,10,6,3,1,29.9,2.404,3.886,23.61,0.486,3.9056224899598395,0.996
40,5,4,1,2,3,0,10,6,3,1,0,5,1,44,3.090909090909091,3.05,8,19,14,8,6,4,1,31.472,3.022,4.842,23.608,0.576,3.9579158316633265,0.998
40,3,2,1,1,2,0,12,5,6,1,0,2,3,44,3.090909090909091,3.066666666666667,7,20,14,8,6,4,1,31.302,1.562,6.134,23.606,0.504,3.879032258064516,0.992
43,3,1,2,2,1,0,9,4,4,1,0,3,1,44,3.090909090909091,3.087719298245614,7,18,14,7,6,4,1,30.286,1.902,4.786,23.598,0.648,3.9131313131313132,0.99
41,6,3,3,3,3,0,8,4,3,1,0,2,2,44,3.090909090909091,3.1016949152542375,7,18,15,8,6,4,1,30.7,2.424,4.692,23.584,0.558,3.715430861723447,0.998
42,3,1,2,0,3,0,10,5,5,0,0,4,1,44,3.090909090909091,3.0689655172413794,6,20,13,9,6,3,1,30.032,1.876,4.576,23.58,0.468,4.054435483870968,0.992
38,5,3,2,3,2,0,12,4,8,0,0,2,1,44,3.090909090909091,3.032258064516129,8,20,15,8,6,4,1,31.908,2.226,6.102,23.58,0.576,3.8841463414634148,0.984
36,7,3,4,3,4,0,12,7,5,0,0,4,3,44,3.090909090909091,3.015625,8,20,16,10,6,3,1,32.81,3.398,5.84,23.572,0.612,3.8282208588957056,0.978
33,8,4,4,3,5,0,14,6,8,0,0,4,1,44,3.090909090909091,3.0,9,22,15,10,6,4,1,34.282,4.066,6.644,23.572,0.954,3.8224489795918366,0.98
42,4,3,1,3,1,0,9,6,3,0,0,4,2,44,3.090909090909091,3.0344827586206895,6,21,13,8,6,3,1,29.668,2.18,3.916,23.572,0.45,3.9156626506024095,0.996
38,5,3,2,3,2,0,12,5,6,1,0,2,2,44,3.090909090909091,3.0806451612903225,9,19,13,9,6,5,1,32.44,2.486,6.384,23.57,0.954,3.869918699186992,0.984
37,5,4,1,3,2,0,13,6,6,1,0,4,2,44,3.090909090909091,3.0317460317460316,8,20,16,8,6,4,1,32.902,2.6,6.734,23.568,0.972,3.8536585365853657,0.984
43,6,3,3,2,4,0,6,3,2,1,0,2,1,44,3.090909090909091,3.1228070175438596,7,18,12,9,6,4,1,30.022,2.85,3.604,23.568,0.81,3.818548387096774,0.992
42,4,2,2,2,2,0,9,4,5,0,0,1,2,44,3.090909090909091,3.1206896551724137,6,20,12,9,6,4,1,30.718,2.052,5.098,23.568,0.666,3.917835671342685,0.998
33,7,5,2,4,3,0,15,8,7,0,0,3,4,44,3.090909090909091,2.970149253731343,10,21,16,9,6,4,1,34.654,3.798,7.292,23.564,1.026,3.8586065573770494,0.976
41,5,2,3,2,3,0,9,6,3,0,0,3,2,44,3.090909090909091,3.1186440677966103,7,18,14,9,6,4,1,30.87,2.81,4.496,23.564,0.648,4.026262626262627,0.99
39,5,4,1,2,3,0,11,4,7,0,0,1,2,44,3.090909090909091,3.1311475409836067,8,17,14,11,6,4,1,32.242,2.71,5.972,23.56,0.738,3.9213709677419355,0.992
40,4,3,1,1,3,0,11,5,6,0,0,2,2,44,3.090909090909091,3.1166666666666667,8,17,14,10,6,4,1,32.126,2.346,6.222,23.558,0.954,3.934826883910387,0.982
32,8,4,4,3,5,0,15,7,8,0,0,4,3,44,3.090909090909091,2.9705882352941178,8,23,17,10,6,3,1,34.586,3.77,7.258,23.558,0.9,3.841463414634146,0.984
33,9,5,4,4,5,0,13,6,6,1,0,3,2,44,3.090909090909091,3.074626865671642,8,23,13,11,6,5,1,35.032,4.296,7.18,23.556,0.954,3.706967213114754,0.976
43,6,5,1,3,3,0,6,4,1,1,0,3,1,44,3.090909090909091,3.1228070175438596,6,18,15,7,6,4,1,30.01,3.194,3.262,23.554,0.504,3.7951807228915664,0.996
36,7,5,2,5,2,0,12,4,7,1,0,0,3,44,3.090909090909091,3.0625,9,20,14,9,6,5,1,33.566,3.09,6.928,23.548,0.81,3.7322515212981746,0.986
38,6,3,3,2,4,0,11,6,5,0,0,3,3,44,3.090909090909091,3.0806451612903225,5,22,15,10,6,3,1,32.312,3.598,5.168,23.546,0.702,4.008113590263692,0.986
39,8,4,4,5,3,0,8,3,5,0,0,1,2,44,3.090909090909091,3.0327868852459017,7,21,13,10,6,3,1,31.118,3.614,3.968,23.536,0.576,3.7611336032388665,0.988
42,4,2,2,2,2,0,9,3,5,1,0,3,0,44,3.090909090909091,3.103448275862069,7,19,12,9,6,4,1,30.332,2.396,4.4,23.536,0.432,4.064646464646465,0.99
40,3,1,2,1,2,0,12,6,5,1,0,3,2,44,3.090909090909091,3.05,8,20,14,6,6,5,1,31.266,1.684,6.048,23.534,0.612,4.022132796780684,0.994
32,9,6,3,4,5,0,14,5,9,0,0,2,2,44,3.090909090909091,3.014705882352941,8,23,16,10,6,4,1,35.01,4.658,6.826,23.526,1.044,3.9531568228105907,0.982
36,7,4,3,4,3,0,12,5,6,1,0,3,1,44,3.090909090909091,3.0625,8,21,15,8,6,5,1,33.462,3.65,6.286,23.526,1.17,3.879591836734694,0.98
37,6,3,3,4,2,0,12,8,4,0,0,3,4,44,3.090909090909091,3.015873015873016,8,22,13,9,6,4,1,32.268,2.96,5.786,23.522,0.918,3.8778004073319754,0.982
41,5,3,2,3,2,0,9,5,4,0,0,2,2,44,3.090909090909091,3.0677966101694913,6,22,12,8,6,4,1,30.184,2.394,4.272,23.518,0.612,3.8808080808080807,0.99
38,3,1,2,0,3,0,14,6,7,1,0,5,1,44,3.090909090909091,3.0161290322580645,8,20,16,7,6,4,1,32.544,2.112,6.918,23.514,0.774,3.963636363636364,0.99
36,7,5,2,5,2,0,12,5,6,1,0,3,2,44,3.090909090909091,3.015625,8,22,14,9,6,4,1,32.994,3.772,5.716,23.506,0.738,3.872210953346856,0.986
35,7,4,3,3,4,0,13,6,6,1,0,4,1,44,3.090909090909091,3.0615384615384613,8,22,14,9,6,5,1,33.584,3.38,6.704,23.5,0.9,3.8780487804878048,0.984
42,4,3,1,2,2,0,9,4,4,1,0,2,2,44,3.090909090909091,3.103448275862069,6,20,13,8,6,4,1,30.02,1.836,4.686,23.498,0.432,3.774193548387097,0.992
41,8,6,2,4,4,0,6,4,2,0,0,3,1,44,3.090909090909091,3.0338983050847457,6,21,14,8,6,3,1,29.542,3.634,2.412,23.496,0.594,3.7737373737373736,0.99
35,8,4,4,4,4,0,12,5,7,0,0,4,1,44,3.090909090909091,2.9846153846153847,7,23,16,9,6,3,1,33.144,4.056,5.596,23.492,0.774,3.9290060851926976,0.986
36,7,4,3,4,3,0,12,7,5,0,0,2,4,44,3.090909090909091,3.046875,9,19,15,10,6,4,1,33.108,3.812,5.804,23.492,0.846,3.9878296146044625,0.986
34,8,5,3,3,5,0,13,4,8,1,0,4,0,44,3.090909090909091,3.0303030303030303,7,23,16,9,6,4,1,33.748,4.062,6.2,23.486,0.954,3.7934560327198366,0.978
33,7,5,2,4,3,0,15,6,8,1,0,3,2,44,3.090909090909091,3.014925373134328,8,24,15,8,6,5,1,34.84,3.564,7.794,23.482,1.008,3.8028169014084505,0.994
31,9,5,4,4,5,0,15,7,7,1,0,5,2,44,3.090909090909091,2.9565217391304346,9,24,16,9,6,4,1,35.42,4.414,7.526,23.48,1.278,3.83030303030303,0.99
37,3,1,2,1,2,0,15,8,6,1,0,4,3,44,3.090909090909091,3.0476190476190474,9,20,14,8,6,5,1,33.06,1.614,7.972,23.474,0.882,3.899193548387097,0.992
30,10,6,4,5,5,0,15,6,8,1,0,3,3,44,3.090909090909091,2.9571428571428573,10,23,16,10,6,4,1,35.602,4.832,7.296,23.474,1.08,3.820618556701031,0.97
40,6,3,3,3,3,0,9,3,5,1,0,1,1,44,3.090909090909091,3.15,6,20,14,8,6,5,1,31.462,2.922,5.066,23.474,0.576,3.8714285714285714,0.98
40,5,4,1,3,2,0,10,5,4,1,0,3,1,44,3.090909090909091,3.1,7,20,14,7,6,5,1,31.546,2.926,5.148,23.472,0.81,4.030549898167006,0.982
39,7,4,3,3,4,0,9,7,1,1,0,4,2,44,3.090909090909091,3.1147540983606556,7,20,14,8,6,5,1,31.006,3.14,4.406,23.46,0.576,3.8404040404040405,0.99
43,6,3,3,3,3,0,6,3,3,0,0,1,1,44,3.090909090909091,3.1403508771929824,6,18,14,8,6,4,1,29.624,2.826,3.348,23.45,0.468,3.915492957746479,0.994
39,7,5,2,3,4,0,9,5,4,0,0,2,2,44,3.090909090909091,3.081967213114754,7,20,14,9,6,4,1,31.578,3.816,4.322,23.44,0.666,3.8292682926829267,0.984
35,6,3,3,2,4,0,14,7,6,1,0,2,4,44,3.090909090909091,3.076923076923077,9,20,14,10,6,5,1,34.292,2.982,7.882,23.428,1.026,3.8098159509202456,0.978
38,7,3,4,3,4,0,10,6,4,0,0,4,2,44,3.090909090909091,3.032258064516129,6,22,15,9,6,3,1,31.748,3.582,4.738,23.428,0.522,3.8266129032258065,0.992
40,6,4,2,3,3,0,9,6,3,0,0,3,2,44,3.090909090909091,3.1166666666666667,5,21,15,8,6,4,1,31.154,3.476,4.254,23.424,0.486,4.0120481927710845,0.996
40,3,2,1,1,2,0,12,6,5,1,0,2,4,44,3.090909090909091,3.066666666666667,8,19,13,9,6,4,1,31.89,1.806,6.66,23.424,0.558,3.853061224489796,0.98
35,7,3,4,3,4,0,13,7,6,0,0,3,3,44,3.090909090909091,3.0307692307692307,8,21,16,9,6,4,1,33.458,3.894,6.142,23.422,0.792,4.0344827586206895,0.986
36,8,5,3,4,4,0,11,6,4,1,0,2,3,44,3.090909090909091,3.09375,8,21,13,10,6,5,1,33.552,3.872,6.258,23.422,0.882,3.7886178861788617,0.984
38,6,3,3,4,2,0,11,8,2,1,0,3,4,44,3.090909090909091,3.0483870967741935,8,22,12,8,6,5,1,31.752,2.888,5.442,23.422,0.864,3.802020202020202,0.99
42,4,1,3,2,2,0,9,7,2,0,0,3,3,44,3.090909090909091,3.1379310344827585,6,18,15,8,6,4,1,30.4,2.066,4.912,23.422,0.486,3.9579158316633265,0.998
41,3,1,2,0,3,0,11,6,4,1,0,3,2,44,3.090909090909091,3.135593220338983,7,19,13,8,6,5,1,31.454,1.656,6.376,23.422,0.45,3.8276553106212425,0.998
42,7,4,3,3,4,0,6,5,1,0,0,4,1,44,3.090909090909091,3.0344827586206895,7,19,14,8,6,3,1,28.978,2.79,2.768,23.42,0.576,3.7318548387096775,0.992
33,10,6,4,5,5,0,12,7,5,0,0,3,3,44,3.090909090909091,3.014925373134328,8,23,15,10,6,4,1,34.472,4.72,6.332,23.42,0.882,3.7443298969072165,0.97
37,6,4,2,3,3,0,12,5,7,0,0,4,0,44,3.090909090909091,3.0317460317460316,8,21,14,9,6,4,1,32.616,2.872,6.326,23.418,0.81,3.8181818181818183,0.99
41,3,2,1,1,2,0,11,5,6,0,0,3,1,44,3.090909090909091,3.1016949152542375,8,17,14,9,6,4,1,31.07,2.128,5.524,23.418,0.486,4.06425702811245,0.996
43,3,1,2,2,1,0,9,5,3,1,0,3,2,44,3.090909090909091,3.1052631578947367,7,18,13,8,6,4,1,29.882,1.586,4.88,23.416,0.378,3.9437751004016066,0.996
36,8,5,3,4,4,0,11,5,5,1,0,3,1,44,3.090909090909091,3.046875,8,22,14,8,6,5,1,32.802,3.762,5.624,23.416,0.666,3.8519269776876266,0.986
41,6,4,2,3,3,0,8,7,1,0,0,4,2,44,3.090909090909091,3.0847457627118646,5,22,14,7,6,4,1,30.43,3.26,3.754,23.416,0.648,3.9417670682730925,0.996
33,7,4,3,2,5,0,15,6,8,1,0,2,3,44,3.090909090909091,3.0597014925373136,8,22,16,9,6,5,1,35.03,3.744,7.874,23.412,1.242,3.904081632653061,0.98
