lands,ramp,rock_ramp,land_ramp,ramp_1,ramp_2,ramp_3,draw,immediate_draw,turn_draw,cast_draw,draw_1,draw_2,draw_3,value,value_cmc,curve,cmc_1,cmc_2,cmc_3,cmc_4,cmc_5,cmc_6,cmc_7+,total_mana_spent,ramp_mana_spent,draw_mana_spent,nonramp_nondraw_mana_spent,high_cmc_mana_spent,avg_commander_cast_turn,commander_cast_rate
40,20,19,1,8,7,5,1,0,1,0,0,0,0,38,6.447368421052632,5.416666666666667,3,10,6,6,5,7,21,43.536,9.664,0.58,33.292,24.72,6.796169630642955,0.731
40,21,18,3,9,8,4,1,0,1,0,0,0,0,37,6.648648648648648,5.516666666666667,3,9,7,7,5,5,22,44.118,10.239,0.588,33.291,26.026,6.904183535762483,0.741
40,20,17,3,7,10,3,2,0,1,1,0,0,0,37,6.27027027027027,5.366666666666666,3,8,6,8,5,9,19,44.923,10.335,1.302,33.286,24.013,6.971350613915416,0.733
46,17,17,0,7,7,3,2,0,1,1,0,0,0,34,5.911764705882353,5.037037037037037,3,10,6,5,4,9,15,42.999,8.253,1.474,33.272,22.237,6.956575682382134,0.806
42,19,17,2,5,11,3,2,0,1,1,0,0,0,36,6.444444444444445,5.4655172413793105,3,6,7,10,5,6,19,43.823,9.504,1.052,33.267,24.155,6.984993178717599,0.733
46,15,15,0,8,5,2,2,0,1,1,0,0,0,36,6.333333333333333,5.277777777777778,3,11,6,4,4,4,20,40.772,6.013,1.494,33.265,24.958,7.1691884456671255,0.727
34,23,21,2,9,10,4,2,0,1,1,0,0,0,40,6.425,5.318181818181818,3,11,6,9,5,8,22,45.168,10.992,0.912,33.264,24.376,6.854439592430859,0.687
33,24,22,2,10,10,4,3,0,2,1,0,0,0,39,6.102564102564102,5.059701492537314,3,11,7,10,5,9,20,46.449,11.454,1.736,33.259,23.934,6.912230215827338,0.695
43,19,18,1,7,8,4,0,0,0,0,0,0,0,37,6.297297297297297,5.4035087719298245,3,9,7,6,5,6,20,42.894,9.638,0.0,33.256,24.57,7.051150895140665,0.782
37,19,17,2,8,7,4,2,0,1,1,0,0,0,41,6.2926829268292686,5.365079365079365,3,9,7,7,4,9,22,43.294,8.805,1.234,33.255,23.428,7.090490797546012,0.652
40,20,18,2,7,10,3,1,0,1,0,0,0,0,38,6.394736842105263,5.383333333333334,3,9,7,7,4,7,21,43.343,9.35,0.744,33.249,24.594,6.935119887165021,0.709
48,14,12,2,5,6,3,1,0,0,1,0,0,0,36,6.361111111111111,5.519230769230769,3,7,6,5,5,4,20,40.628,6.817,0.564,33.247,24.772,7.062849162011173,0.716
38,21,20,1,8,9,4,3,0,2,1,0,0,0,37,6.297297297297297,5.306451612903226,3,10,6,10,5,7,20,45.444,10.499,1.7,33.245,24.652,7.00921052631579,0.76
41,19,18,1,5,10,4,2,0,1,1,0,0,0,37,6.297297297297297,5.440677966101695,3,8,6,9,5,8,19,44.6,10.247,1.108,33.245,23.662,7.05614973262032,0.748
43,16,15,1,7,6,3,1,0,1,0,0,0,0,39,6.512820512820513,5.543859649122807,3,9,7,4,4,6,22,41.16,7.348,0.576,33.236,24.546,6.998540145985402,0.685
41,18,16,2,6,8,4,2,0,2,0,0,0,0,38,6.447368421052632,5.5423728813559325,3,8,6,6,5,8,21,43.108,8.69,1.188,33.23,24.792,6.977433004231312,0.709
39,22,19,3,7,11,4,2,0,1,1,0,0,0,36,6.194444444444445,5.311475409836065,3,8,6,9,4,9,20,45.897,11.29,1.378,33.229,25.397,6.940476190476191,0.756
43,19,18,1,7,8,4,2,0,1,1,0,0,0,35,5.9714285714285715,5.175438596491228,3,9,6,8,5,9,16,44.416,9.936,1.252,33.228,22.72,7.014157014157014,0.777
42,18,15,3,8,7,3,3,0,2,1,0,0,0,36,6.138888888888889,5.275862068965517,3,9,7,7,5,8,18,44.213,9.207,1.78,33.226,23.88,7.131897711978466,0.743
34,25,22,3,10,12,3,2,0,1,1,0,0,0,38,6.421052631578948,5.212121212121212,3,11,7,11,4,8,20,46.452,12.166,1.064,33.222,23.917,6.962603878116344,0.722
44,15,15,0,4,9,2,2,0,2,0,0,0,0,38,6.368421052631579,5.517857142857143,3,7,6,7,4,7,20,41.409,6.887,1.302,33.22,23.887,7.167842031029619,0.709
36,22,20,2,8,10,4,2,0,2,0,0,0,0,39,6.205128205128205,5.234375,3,10,7,7,5,10,20,44.908,10.489,1.202,33.217,23.853,6.908713692946058,0.723
36,22,20,2,9,8,5,3,0,2,1,0,0,0,38,6.473684210526316,5.40625,3,10,6,8,5,9,21,45.822,10.742,1.864,33.216,24.623,6.958158995815899,0.717
37,25,23,2,9,12,4,2,0,1,1,0,0,0,35,6.3428571428571425,5.174603174603175,3,11,7,9,4,8,19,46.631,12.198,1.226,33.207,25.22,6.737789203084833,0.778
45,16,14,2,7,6,3,2,0,1,1,0,0,0,36,6.277777777777778,5.3090909090909095,3,9,7,5,4,7,18,41.787,7.407,1.18,33.2,23.322,7.071135430916553,0.731
45,16,15,1,7,6,3,1,0,1,0,0,0,0,37,6.378378378378378,5.472727272727273,3,9,6,7,4,4,21,41.513,7.768,0.556,33.189,24.735,7.149295774647888,0.71
45,16,15,1,6,8,2,2,0,1,1,0,0,0,36,6.0,5.254545454545455,3,9,6,6,4,8,18,42.617,8.142,1.286,33.189,23.625,7.245308310991957,0.746
46,14,13,1,6,5,3,2,0,1,1,0,0,0,37,6.27027027027027,5.462962962962963,3,8,6,4,4,7,20,41.324,6.812,1.326,33.186,24.287,7.127600554785021,0.721
46,18,17,1,8,7,3,2,0,1,1,0,0,0,33,5.818181818181818,5.0,3,11,6,5,5,7,16,43.747,9.115,1.448,33.184,23.96,6.95945945945946,0.814
43,18,16,2,8,5,5,0,0,0,0,0,0,0,38,6.131578947368421,5.333333333333333,3,9,7,5,5,7,20,42.199,9.016,0.0,33.183,24.037,7.037634408602151,0.744
37,23,19,4,10,10,3,3,0,2,1,0,0,0,36,6.694444444444445,5.412698412698413,3,10,7,10,4,6,21,46.79,11.743,1.87,33.177,25.983,6.835978835978836,0.756
42,22,20,2,6,11,5,2,0,1,1,0,0,0,33,5.9393939393939394,5.155172413793103,3,8,7,9,5,9,16,46.641,12.148,1.316,33.177,24.331,6.907363420427553,0.842
45,16,15,1,6,6,4,3,0,2,1,0,0,0,35,6.485714285714286,5.527272727272727,3,8,7,7,5,6,18,43.301,8.234,1.892,33.175,24.027,7.155585106382978,0.752
42,21,19,2,6,11,4,1,0,1,0,0,0,0,35,6.171428571428572,5.275862068965517,3,8,6,8,5,9,17,44.748,11.058,0.524,33.166,23.811,6.847001223990208,0.817
48,17,16,1,7,6,4,1,0,0,1,0,0,0,33,6.151515151515151,5.211538461538462,3,9,6,5,5,5,17,41.92,8.217,0.54,33.163,24.765,6.927095990279465,0.823
40,21,18,3,8,9,4,1,0,1,0,0,0,0,37,6.1891891891891895,5.233333333333333,3,9,7,7,5,7,20,43.826,10.173,0.492,33.161,24.366,6.900134952766532,0.741
42,18,17,1,6,9,3,2,0,1,1,0,0,0,37,6.45945945945946,5.517241379310345,3,9,6,8,4,8,19,43.881,9.52,1.2,33.161,23.855,7.074277854195323,0.727
41,21,19,2,9,9,3,1,0,1,0,0,0,0,36,6.138888888888889,5.101694915254237,3,11,6,7,5,7,18,43.451,9.497,0.81,33.144,23.592,6.849104859335038,0.782
44,18,18,0,7,9,2,2,0,1,1,0,0,0,35,6.257142857142857,5.285714285714286,3,10,6,8,4,5,19,43.279,8.773,1.37,33.136,25.095,7.15979381443299,0.776
42,18,16,2,7,8,3,0,0,0,0,0,0,0,39,6.435897435897436,5.5,3,9,6,5,5,7,21,41.353,8.217,0.0,33.136,23.877,7.020618556701031,0.679
43,17,16,1,9,5,3,1,0,1,0,0,0,0,38,6.052631578947368,5.140350877192983,3,11,6,4,4,8,19,41.022,7.334,0.556,33.132,22.683,7.047550432276657,0.694
34,23,21,2,8,11,4,2,0,1,1,0,0,0,40,6.375,5.363636363636363,3,10,6,9,4,12,20,45.675,11.449,1.096,33.13,22.792,6.968023255813954,0.688
46,16,15,1,5,7,4,1,0,1,0,0,0,0,36,6.222222222222222,5.444444444444445,3,7,6,5,5,7,19,41.861,8.168,0.564,33.129,24.727,7.033078880407125,0.786
40,19,17,2,8,9,2,3,0,2,1,0,0,0,37,6.405405405405405,5.433333333333334,3,10,6,8,4,8,20,44.898,9.829,1.948,33.121,24.345,7.154381084840056,0.719
40,19,18,1,6,8,5,1,0,1,0,0,0,0,39,6.461538461538462,5.5,3,8,6,8,5,8,20,42.909,9.144,0.652,33.113,23.076,6.993103448275862,0.725
42,18,17,1,9,7,2,2,0,2,0,0,0,0,37,6.297297297297297,5.206896551724138,3,11,6,7,4,6,19,42.282,7.787,1.384,33.111,23.412,7.069293478260869,0.736
33,26,24,2,10,11,5,2,0,1,1,0,0,0,38,6.578947368421052,5.343283582089552,3,11,6,11,5,8,21,46.861,12.667,1.084,33.11,24.896,6.749303621169917,0.718
42,20,16,4,9,7,4,1,0,0,1,0,0,0,36,6.416666666666667,5.379310344827586,3,9,7,6,5,7,19,43.832,10.123,0.616,33.093,24.024,6.852348993288591,0.745
47,17,15,2,7,7,3,1,0,0,1,0,0,0,34,6.117647058823529,5.226415094339623,3,8,7,5,5,5,18,42.087,8.429,0.572,33.086,24.81,7.030188679245283,0.795
43,20,18,2,8,7,5,1,0,0,1,0,0,0,35,6.285714285714286,5.350877192982456,3,10,7,5,5,8,18,44.12,10.528,0.512,33.08,24.198,6.980719794344473,0.778
46,17,15,2,7,6,4,1,0,1,0,0,0,0,35,6.057142857142857,5.222222222222222,3,8,6,6,5,7,17,42.035,8.455,0.504,33.076,23.585,6.927388535031847,0.785
39,22,20,2,9,9,4,0,0,0,0,0,0,0,38,6.342105263157895,5.295081967213115,3,11,6,6,5,8,20,43.217,10.144,0.0,33.073,24.125,6.864864864864865,0.74
41,21,19,2,7,9,5,1,0,1,0,0,0,0,36,6.138888888888889,5.271186440677966,3,9,6,6,5,9,19,44.273,10.502,0.702,33.069,24.573,6.88173455978975,0.761
35,20,18,2,8,8,4,3,0,2,1,0,0,0,41,6.487804878048781,5.461538461538462,3,9,7,8,5,9,22,44.581,9.759,1.754,33.068,23.76,6.975346687211094,0.649
40,18,16,2,9,6,3,2,0,1,1,0,0,0,39,6.512820512820513,5.533333333333333,3,10,6,7,5,7,21,43.299,9.039,1.192,33.068,23.805,7.081570996978852,0.662
44,20,18,2,7,9,4,1,0,1,0,0,0,0,34,6.0,5.107142857142857,3,8,6,9,5,6,17,43.718,10.066,0.588,33.064,23.867,6.843520782396088,0.818
41,19,19,0,7,7,5,1,0,1,0,0,0,0,38,6.368421052631579,5.4576271186440675,3,10,6,6,5,7,21,42.858,9.246,0.552,33.06,24.738,7.038770053475936,0.748
37,23,19,4,9,10,4,2,0,1,1,0,0,0,37,6.486486486486487,5.412698412698413,3,9,7,8,5,10,19,46.071,11.752,1.264,33.055,23.65,7.009395973154362,0.745
46,18,17,1,7,8,3,1,0,0,1,0,0,0,34,6.176470588235294,5.166666666666667,3,9,7,6,5,3,19,41.926,8.26,0.62,33.046,25.332,6.9225888324873095,0.788
40,18,18,0,7,7,4,1,0,0,1,0,0,0,40,6.425,5.516666666666667,3,10,6,6,5,7,22,42.454,8.845,0.564,33.045,24.159,7.075822603719599,0.699
34,22,20,2,10,8,4,3,0,2,1,0,0,0,40,6.525,5.393939393939394,3,11,7,7,5,8,23,45.372,10.521,1.806,33.045,24.806,7.018604651162791,0.645
46,16,15,1,6,7,3,1,0,1,0,0,0,0,36,6.222222222222222,5.314814814814815,3,8,6,7,4,6,18,41.042,7.454,0.548,33.04,23.457,7.053619302949062,0.746
41,18,15,3,9,6,3,3,0,2,1,0,0,0,37,6.4324324324324325,5.440677966101695,3,9,7,8,5,5,21,44.267,9.294,1.934,33.039,25.018,7.177809388335704,0.703
43,17,16,1,6,8,3,2,0,1,1,0,0,0,37,6.405405405405405,5.473684210526316,3,8,7,8,5,5,20,42.801,8.713,1.052,33.036,24.242,7.113079019073569,0.734
34,24,21,3,10,10,4,2,0,1,1,0,0,0,39,6.384615384615385,5.257575757575758,3,11,7,9,4,8,22,45.445,11.384,1.028,33.033,24.865,6.955650929899857,0.699
45,17,16,1,6,7,4,2,0,1,1,0,0,0,35,6.0285714285714285,5.254545454545455,3,8,6,8,5,7,17,43.141,8.843,1.266,33.032,23.06,7.074935400516796,0.774
41,17,17,0,7,8,2,3,0,2,1,0,0,0,38,6.473684210526316,5.47457627118644,3,10,6,8,4,7,20,43.049,8.146,1.876,33.027,23.325,7.26013986013986,0.715
45,16,15,1,6,6,4,1,0,1,0,0,0,0,37,6.351351351351352,5.418181818181818,3,8,7,5,5,7,18,41.002,7.348,0.628,33.026,22.321,7.008264462809917,0.726
44,17,16,1,7,7,3,0,0,0,0,0,0,0,38,6.421052631578948,5.446428571428571,3,9,6,6,4,6,20,40.639,7.614,0.0,33.025,23.398,6.998571428571428,0.7
41,20,17,3,8,8,4,1,0,1,0,0,0,0,37,6.486486486486487,5.4576271186440675,3,9,6,7,5,6,21,43.341,9.797,0.524,33.02,25.279,6.9471544715447155,0.738
44,17,15,2,7,7,3,1,0,0,1,0,0,0,37,6.108108108108108,5.303571428571429,3,9,6,7,4,8,18,41.964,8.448,0.504,33.012,22.921,7.20476858345021,0.713
33,23,22,1,9,9,5,2,0,1,1,0,0,0,41,6.609756097560975,5.477611940298507,3,11,6,8,5,9,23,44.965,10.739,1.226,33.0,24.665,6.9446107784431135,0.668
47,17,16,1,7,6,4,2,0,1,1,0,0,0,33,6.2727272727272725,5.283018867924528,3,9,6,6,4,6,17,42.983,8.448,1.544,32.991,24.721,6.8645707376058045,0.827
34,24,21,3,9,10,5,2,0,1,1,0,0,0,39,6.230769230769231,5.2727272727272725,3,10,7,7,5,11,21,46.093,11.884,1.226,32.983,24.232,6.823188405797102,0.69
43,17,16,1,8,6,3,2,0,1,1,0,0,0,37,6.324324324324325,5.368421052631579,3,10,6,7,5,5,20,42.279,7.996,1.302,32.981,23.731,7.036775106082037,0.707
36,24,20,4,11,9,4,2,0,1,1,0,0,0,37,6.405405405405405,5.21875,3,11,7,9,5,7,20,45.504,11.392,1.136,32.976,24.493,6.782670454545454,0.704
39,20,17,3,10,7,3,2,0,1,1,0,0,0,38,6.2631578947368425,5.295081967213115,3,10,7,8,5,7,20,43.956,9.884,1.096,32.976,24.151,7.172463768115942,0.69
41,18,17,1,6,7,5,1,0,0,1,0,0,0,39,6.282051282051282,5.508474576271187,3,9,6,5,5,10,20,43.054,9.492,0.592,32.97,23.452,6.981375358166189,0.698
50,15,14,1,5,8,2,2,0,1,1,0,0,0,32,5.9375,5.08,3,7,7,7,4,4,16,41.189,6.814,1.408,32.967,24.088,7.111111111111111,0.801
33,24,23,1,10,9,5,2,0,1,1,0,0,0,40,6.5,5.298507462686567,3,12,7,8,5,9,21,45.208,10.996,1.246,32.966,23.25,6.84393063583815,0.692
39,24,20,4,11,8,5,2,0,1,1,0,0,0,34,5.882352941176471,4.934426229508197,3,11,7,7,5,10,16,46.217,12.002,1.25,32.965,23.232,6.896855345911949,0.795
47,18,16,2,9,6,3,1,0,0,1,0,0,0,33,5.909090909090909,5.0,3,10,7,7,4,5,16,42.157,8.604,0.592,32.961,23.687,7.032059186189889,0.811
40,21,19,2,7,10,4,1,0,1,0,0,0,0,37,6.054054054054054,5.166666666666667,3,9,6,8,5,8,19,43.607,10.094,0.552,32.961,23.952,6.856182795698925,0.744
48,18,17,1,7,7,4,2,0,1,1,0,0,0,31,6.129032258064516,5.134615384615385,3,9,7,8,5,4,15,43.621,9.513,1.148,32.96,24.052,6.8140877598152425,0.866
43,19,17,2,7,9,3,0,0,0,0,0,0,0,37,6.135135135135135,5.228070175438597,3,9,7,5,5,7,19,41.996,9.037,0.0,32.959,23.583,6.984084880636605,0.754
46,18,16,2,6,8,4,0,0,0,0,0,0,0,35,6.2,5.351851851851852,3,7,6,7,5,7,17,42.146,9.188,0.0,32.958,23.13,6.905852417302799,0.786
34,22,21,1,8,9,5,2,0,1,1,0,0,0,41,6.365853658536586,5.363636363636363,3,10,7,7,5,11,21,44.627,10.458,1.224,32.945,23.067,6.799698795180723,0.664
41,19,17,2,8,7,4,2,0,2,0,0,0,0,37,6.297297297297297,5.3559322033898304,3,9,7,5,5,9,19,43.72,9.418,1.358,32.944,23.656,6.93646408839779,0.724
35,20,18,2,10,6,4,2,0,1,1,0,0,0,42,6.666666666666667,5.538461538461538,3,11,6,7,5,7,24,43.369,9.381,1.044,32.944,24.135,7.017713365539453,0.621
40,19,16,3,8,8,3,2,0,1,1,0,0,0,38,6.447368421052632,5.483333333333333,3,9,7,8,4,7,21,43.921,9.572,1.41,32.939,24.384,7.171091445427729,0.678
49,17,16,1,7,6,4,1,0,0,1,0,0,0,32,5.84375,4.96078431372549,3,9,6,6,5,5,15,41.831,8.269,0.628,32.934,23.268,6.8754491017964074,0.835
38,20,18,2,10,7,3,2,0,1,1,0,0,0,39,6.3076923076923075,5.32258064516129,3,11,6,8,5,8,20,44.052,10.081,1.044,32.927,23.243,7.179856115107913,0.695
44,16,13,3,7,6,3,1,0,0,1,0,0,0,38,6.052631578947368,5.357142857142857,3,7,7,7,4,8,19,41.788,8.318,0.544,32.926,22.718,7.185128983308043,0.659
38,22,19,3,11,7,4,0,0,0,0,0,0,0,39,6.333333333333333,5.258064516129032,3,11,7,6,5,7,21,43.047,10.122,0.0,32.925,23.638,7.02043795620438,0.685
42,18,15,3,7,8,3,0,0,0,0,0,0,0,39,6.256410256410256,5.396551724137931,3,7,7,7,5,7,20,41.647,8.723,0.0,32.924,23.071,7.081159420289855,0.69
38,20,17,3,11,6,3,2,0,1,1,0,0,0,39,6.410256410256411,5.370967741935484,3,12,6,4,4,10,21,43.58,9.223,1.434,32.923,23.477,7.099397590361446,0.664
40,20,17,3,9,7,4,1,0,1,0,0,0,0,38,6.368421052631579,5.35,3,9,7,7,5,7,20,43.156,9.598,0.636,32.922,23.557,6.8821081830790565,0.721
44,17,15,2,8,6,3,1,0,0,1,0,0,0,37,6.108108108108108,5.303571428571429,3,9,6,7,4,7,19,42.071,8.606,0.548,32.917,23.37,7.103693181818182,0.704
48,17,15,2,6,7,4,1,0,0,1,0,0,0,33,5.9393939393939394,5.115384615384615,3,8,7,5,4,6,17,41.957,8.453,0.588,32.916,24.556,6.842964824120603,0.796
48,16,16,0,6,7,3,1,0,0,1,0,0,0,34,6.147058823529412,5.1923076923076925,3,9,6,6,4,5,17,40.816,7.313,0.592,32.911,23.504,6.9923273657289,0.782
35,21,19,2,8,9,4,1,0,0,1,0,0,0,42,6.5476190476190474,5.523076923076923,3,10,6,7,5,8,24,43.221,9.806,0.508,32.907,24.121,6.954616588419405,0.639
44,18,17,1,9,6,3,1,0,0,1,0,0,0,36,6.333333333333333,5.321428571428571,3,11,7,5,4,5,20,41.984,8.531,0.548,32.905,24.799,7.062330623306233,0.738
47,16,13,3,9,4,3,1,0,0,1,0,0,0,35,6.171428571428572,5.226415094339623,3,9,7,4,5,6,17,40.703,7.169,0.632,32.902,22.724,7.157824933687003,0.754
44,17,15,2,7,7,3,2,0,1,1,0,0,0,36,6.083333333333333,5.25,3,9,7,6,5,8,17,42.59,8.449,1.242,32.899,22.458,7.184466019417476,0.721
39,20,18,2,8,9,3,1,0,1,0,0,0,0,39,6.358974358974359,5.39344262295082,3,10,6,6,4,10,20,43.124,9.606,0.624,32.894,23.341,6.997183098591549,0.71
41,19,17,2,7,8,4,1,0,1,0,0,0,0,38,6.342105263157895,5.440677966101695,3,9,6,5,5,9,20,42.791,9.349,0.552,32.89,24.082,7.0778859527121005,0.719
38,22,19,3,8,10,4,2,0,1,1,0,0,0,37,6.081081081081081,5.209677419354839,3,8,7,9,4,12,17,45.288,11.117,1.282,32.889,21.963,6.897540983606557,0.732
46,15,14,1,8,5,2,2,0,1,1,0,0,0,36,6.166666666666667,5.277777777777778,3,10,6,6,4,6,18,41.138,7.084,1.168,32.886,23.171,7.224546722454672,0.717
48,16,15,1,6,6,4,3,0,2,1,0,0,0,32,6.03125,5.134615384615385,3,8,7,6,4,6,16,42.651,7.786,1.982,32.883,24.191,6.891491985203452,0.811
44,18,16,2,6,8,4,1,0,1,0,0,0,0,36,6.305555555555555,5.410714285714286,3,8,6,6,5,8,18,42.612,9.01,0.72,32.882,23.677,6.9816031537450725,0.761
43,22,19,3,10,8,4,1,0,1,0,0,0,0,33,5.96969696969697,4.964912280701754,3,11,6,7,5,7,16,44.847,11.361,0.612,32.874,23.881,6.697954271961492,0.831
43,19,19,0,7,8,4,0,0,0,0,0,0,0,37,6.351351351351352,5.421052631578948,3,10,6,6,5,6,20,42.003,9.129,0.0,32.874,24.251,7.038461538461538,0.754
46,17,16,1,7,7,3,1,0,1,0,0,0,0,35,6.2,5.222222222222222,3,9,6,7,4,4,19,41.377,7.911,0.592,32.874,24.718,6.955439056356488,0.763
49,14,13,1,6,5,3,3,0,2,1,0,0,0,33,5.909090909090909,5.1568627450980395,3,8,7,6,4,6,16,42.043,7.132,2.038,32.873,23.535,7.260759493670886,0.79
48,14,13,1,6,6,2,3,0,2,1,0,0,0,34,6.029411764705882,5.230769230769231,3,9,6,6,4,6,17,42.021,7.036,2.112,32.873,23.637,7.261842105263158,0.76
52,13,13,0,3,7,3,1,0,0,1,0,0,0,33,6.181818181818182,5.375,3,6,6,6,5,3,17,39.535,6.076,0.592,32.867,24.24,7.156327543424317,0.806
45,14,14,0,6,4,4,0,0,0,0,0,0,0,40,6.275,5.545454545454546,3,9,6,3,5,7,21,39.538,6.673,0.0,32.865,22.912,7.145675265553869,0.659
48,14,13,1,7,4,3,2,0,1,1,0,0,0,35,6.085714285714285,5.25,3,9,7,5,4,6,17,40.819,6.779,1.176,32.864,22.804,7.274084124830393,0.737
37,23,21,2,7,12,4,1,0,1,0,0,0,0,38,6.315789473684211,5.317460317460317,3,9,7,8,5,9,20,44.871,11.262,0.75,32.859,24.159,6.891275167785235,0.745
40,20,19,1,9,8,3,1,0,1,0,0,0,0,38,6.394736842105263,5.35,3,11,6,5,5,8,20,42.77,9.133,0.786,32.851,23.557,6.919945725915875,0.737
47,17,16,1,6,7,4,2,0,2,0,0,0,0,33,6.121212121212121,5.245283018867925,3,8,7,5,4,7,17,42.69,8.487,1.356,32.847,24.484,6.891758917589176,0.813
45,18,16,2,10,6,2,2,0,1,1,0,0,0,34,6.117647058823529,5.090909090909091,3,11,7,7,4,5,17,42.557,8.341,1.372,32.844,23.527,7.115485564304462,0.762
36,21,20,1,8,9,4,1,0,1,0,0,0,0,41,6.317073170731708,5.34375,3,10,7,6,5,9,22,42.925,9.329,0.756,32.84,23.741,6.978819969742814,0.661
33,23,21,2,9,10,4,2,0,1,1,0,0,0,41,6.560975609756097,5.417910447761194,3,11,6,9,5,7,24,44.276,10.496,0.94,32.84,25.163,7.061746987951807,0.664
49,15,14,1,7,5,3,2,0,1,1,0,0,0,33,5.9393939393939394,5.117647058823529,3,9,7,5,5,4,17,41.611,7.36,1.412,32.839,24.297,7.053571428571429,0.784
43,18,15,3,8,6,4,2,0,1,1,0,0,0,36,6.388888888888889,5.508771929824562,3,9,6,6,5,7,20,43.585,9.505,1.248,32.832,25.121,7.245231607629428,0.734
41,22,20,2,10,10,2,0,0,0,0,0,0,0,36,6.138888888888889,5.033898305084746,3,11,7,8,4,5,19,42.516,9.684,0.0,32.832,24.249,6.844473007712082,0.778
45,17,16,1,5,9,3,1,0,1,0,0,0,0,36,6.25,5.381818181818182,3,7,6,8,4,6,19,41.975,8.55,0.596,32.829,24.165,7.0310880829015545,0.772
38,22,18,4,11,8,3,2,0,1,1,0,0,0,37,6.297297297297297,5.225806451612903,3,11,7,9,5,7,19,44.555,10.626,1.1,32.829,23.227,7.090128755364807,0.699
49,15,15,0,4,9,2,0,0,0,0,0,0,0,35,5.9714285714285715,5.215686274509804,3,7,6,6,4,6,17,40.016,7.193,0.0,32.823,23.024,7.038560411311054,0.778
44,17,15,2,8,7,2,1,0,1,0,0,0,0,37,6.297297297297297,5.303571428571429,3,9,7,6,4,4,21,41.025,7.624,0.58,32.821,24.807,7.0754716981132075,0.689
41,21,18,3,9,8,4,2,0,2,0,0,0,0,35,6.314285714285714,5.288135593220339,3,10,7,5,5,9,18,44.757,10.482,1.458,32.817,23.703,6.9101717305151915,0.757
41,18,17,1,8,7,3,2,0,1,1,0,0,0,38,6.157894736842105,5.338983050847458,3,10,6,6,4,10,19,42.945,8.865,1.266,32.814,22.822,7.248901903367496,0.683
47,17,15,2,8,6,3,1,0,0,1,0,0,0,34,6.0,5.113207547169812,3,9,6,6,4,6,17,41.306,7.949,0.544,32.813,24.109,7.035340314136126,0.764
45,18,17,1,7,8,3,1,0,1,0,0,0,0,35,6.057142857142857,5.236363636363636,3,9,7,6,4,8,17,42.644,9.011,0.822,32.811,23.271,7.1069182389937104,0.795
36,21,19,2,9,9,3,3,0,2,1,0,0,0,39,6.358974358974359,5.328125,3,10,6,9,4,9,21,44.45,9.919,1.722,32.809,23.855,7.095652173913043,0.69
39,20,17,3,8,8,4,3,0,2,1,0,0,0,37,6.4324324324324325,5.459016393442623,3,9,7,8,5,8,20,45.144,10.509,1.826,32.809,24.494,7.053672316384181,0.708
41,21,19,2,8,8,5,2,0,2,0,0,0,0,35,6.257142857142857,5.305084745762712,3,9,6,7,5,10,17,45.178,10.97,1.4,32.808,23.402,6.813688212927756,0.789
34,24,21,3,11,9,4,2,0,1,1,0,0,0,39,6.358974358974359,5.196969696969697,3,11,7,10,5,8,20,44.965,11.211,0.96,32.794,23.067,6.884955752212389,0.678
48,15,13,2,5,8,2,2,0,1,1,0,0,0,34,6.0,5.230769230769231,3,7,7,5,4,7,17,41.593,7.46,1.34,32.793,23.636,7.117724867724868,0.756
42,19,18,1,9,6,4,1,0,1,0,0,0,0,37,6.216216216216216,5.275862068965517,3,11,6,6,5,5,21,42.443,9.009,0.642,32.792,24.993,7.037868162692847,0.713
35,23,20,3,11,10,2,2,0,1,1,0,0,0,39,6.589743589743589,5.338461538461538,3,11,7,10,4,5,23,44.659,10.869,1.0,32.79,25.112,6.9661266568483065,0.679
41,19,17,2,7,9,3,0,0,0,0,0,0,0,39,6.282051282051282,5.389830508474576,3,9,7,7,5,8,19,42.133,9.348,0.0,32.785,21.839,7.050071530758226,0.699
46,15,13,2,5,7,3,1,0,1,0,0,0,0,37,6.27027027027027,5.462962962962963,3,7,6,6,4,8,18,40.803,7.469,0.556,32.778,22.08,7.097260273972603,0.73
37,23,20,3,8,12,3,2,0,1,1,0,0,0,37,6.378378378378378,5.333333333333333,3,9,7,9,4,9,20,45.557,11.6,1.182,32.775,24.385,7.03013698630137,0.73
42,19,16,3,8,8,3,1,0,1,0,0,0,0,37,6.27027027027027,5.379310344827586,3,9,7,7,4,10,17,42.981,9.674,0.54,32.767,21.457,7.100968188105117,0.723
44,19,18,1,7,8,4,0,0,0,0,0,0,0,36,6.333333333333333,5.392857142857143,3,9,6,8,5,6,18,42.086,9.324,0.0,32.762,23.348,6.992207792207792,0.77
42,20,18,2,9,6,5,3,0,2,1,0,0,0,34,5.882352941176471,5.068965517241379,3,10,6,8,5,10,15,45.317,10.59,1.966,32.761,22.119,6.9428208386277,0.787
40,22,19,3,10,10,2,2,0,1,1,0,0,0,35,6.142857142857143,5.066666666666666,3,11,6,9,4,8,17,44.603,10.687,1.156,32.76,23.086,7.0039267015706805,0.764
39,20,17,3,7,10,3,1,0,0,1,0,0,0,39,6.461538461538462,5.524590163934426,3,8,6,8,4,9,21,43.327,9.969,0.6,32.758,23.742,7.1065693430656935,0.685
